"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","tax_pc","sales","sales_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","prov","year_n","lbuss","lnsas","did","day","date_yr_m","month_short","year_short","my","my_Apr20","my_Apr21","my_Aug20","my_Aug21","my_Dec20","my_Dec21","my_Feb20","my_Feb21","my_Jan20","my_Jan21","my_Jul20","my_Jul21","my_Jun20","my_Jun21","my_Mar20","my_Mar21","my_May20","my_May21","my_Nov20","my_Nov21","my_Oct20","my_Oct21","my_Sep20","my_Sep21","t0120","t0220","t0320","t0420","t0520","t0620","t0720","t0820","t0920","t1020","t1120","t1220","t0121","t0221","t0321","t0421","t0521","t0621","t0721","t0821","t0921","t1021","t1121","t1221","treatment"
"209","GALAPAGOS","GALÁPAGOS","2021","May","May-2021",17,5,0,8,3,84.16,68.54,6,-0.256655945,-0.041021266,"provax",0,"provax",0,0,1,0,1,0,1441,54,4.361116155,0.163428364,22,1.0378677,6898,150.4592201,774.687936,112.3061664,,,-21.25806452,-38.55555556,-35.32258065,0,1,"GALAPAGOS",2,2.19722457733622,1.38629436111989,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","GALAPAGOS","GALÁPAGOS","2021","June","June-2021",18,6,0,5,0,87.64,77.41,4,-1.213879954,-0.232817012,"provax",0,"provax",0,0,1,3,0,0,1466,25,4.436777435,0.07566128,15,1.31834981,6898,191.1205871,1594.130032,231.1003236,,,-17.3,-34.78571429,-32.5,0,1,"GALAPAGOS",2,1.79175946922805,0,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","GALAPAGOS","GALÁPAGOS","2021","July","July-2021",19,7,0,8,4,96.59,77.41,4,-3.299431936,-0.452012152,"provax",0,"provax",0,0,1,0,0,0,1473,7,4.457962593,0.021185158,0,1.33882598,6972,192.0289702,855.93181,122.767041,,,-8.677419355,-27.66666667,-27.03225806,0,1,"GALAPAGOS",2,2.19722457733622,1.6094379124341,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","GALAPAGOS","GALÁPAGOS","2021","August","August-2021",20,8,0,7,3,96.67,77.41,7,1.786120046,0.342570228,"provax",0,"provax",0,0,1,4,0,0,1484,11,4.491253556,0.033290963,-14,1.21208141,6968,173.9496857,759.368336,108.9793823,,,2.870967742,,-23.77419355,0,1,"GALAPAGOS",2,2.07944154167984,1.38629436111989,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","GALAPAGOS","GALÁPAGOS","2021","September","September-2021",21,9,1,8,1,80.75,77.41,5,-0.333719863,-0.06256794,"provax",0,"provax",0,0,1,4,0,0,1492,8,4.515465166,0.024211609,1,1.25856207,7005,179.6662484,782.316561,111.6797375,,,1.533333333,-9.666666667,-20.8,0,1,"GALAPAGOS",2,2.19722457733622,0.693147180559945,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","GALAPAGOS","GALÁPAGOS","2021","October","October-2021",22,10,1,7,1,88.19,0,2,-3.213879954,-0.616408506,"provax",0,"provax",0,0,1,5,0,0,1501,9,4.542703226,0.027238061,19,1.40374727,7033,199.5943794,828.164018,117.7540193,,,7.677419355,,-20.93548387,0,1,"GALAPAGOS",2,2.07944154167984,0.693147180559945,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","GALAPAGOS","GALÁPAGOS","2021","November","November-2021",23,11,1,12,4,89.35,77.41,1,-7.342207927,-0.880127658,"provax",0,"provax",0,0,1,0,0,0,1512,11,4.575994189,0.033290963,0,0.97706413,7044,138.7087067,1072.227562,152.2185636,,,-2.233333333,-8,-21.66666667,0,1,"GALAPAGOS",2,2.56494935746154,1.6094379124341,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","GALAPAGOS","GALÁPAGOS","2021","December","December-2021",24,12,1,14,4,90.26,77.41,4,-5.427759909,-0.520510633,"provax",0,"provax",0,0,1,3,0,0,1551,39,4.694025785,0.118031596,19,0.81901924,7085,115.5990459,3792.572331,535.2960241,,,-2.774193548,-18,-14,,1,"GALAPAGOS",2,2.70805020110221,1.6094379124341,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","GUAYAS","COSTA","2020","January","January-2020",1,1,0,301,301,0,0,1978,84.39908582,0.044570683,"provax",0,"provax",0,0,0,1666,54,636,,,,,-695,431.5888284,424400,1016.938804,144968.2389,341.5839747,,,,,,0,0,"GUAYAS",1,5.71042701737487,5.71042701737487,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","GUAYAS","COSTA","2020","February","February-2020",2,2,0,267,266,0,0,1733,-38.70333417,-0.021845268,"provax",0,"provax",0,0,0,1701,91,585,,,,,1336,309.1079695,428115,722.020881,134257.3807,313.601207,,,,,,0,0,"GUAYAS",1,5.59098698051086,5.58724865840025,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","GUAYAS","COSTA","2020","March","March-2020",3,3,0,174,173,0,0,5481,3480.214078,1.738554577,"provax",0,"provax",0,0,0,1695,85,617,1615,1615,0.036809671,0.036809671,-502,401.9552399,431502,931.5257864,130088.7479,301.4788991,-43.61290323,-27.77419355,-44.41935484,-47.38709677,-42.48387097,18.12903226,0,"GUAYAS",1,5.16478597392351,5.15905529921453,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","GUAYAS","COSTA","2020","April","April-2020",4,4,0,0,0,0,0,12670,10892.55397,6.093920476,"provax",0,"provax",0,0,0,1604,76,551,10436,8821,0.237861128,0.201051457,1203,509.3673168,436747,1166.275479,115041.2526,263.4047917,-81.8,-61.16666667,-77.56666667,-87.53333333,-76.86666667,32.76666667,0,"GUAYAS",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","GUAYAS","COSTA","2020","May","May-2020",5,5,0,132,120,0,0,2675,935.7502788,0.525924083,"provax",0,"provax",0,0,0,1597,69,531,14061,3625,0.320483453,0.082622325,59,341.1005688,438671,777.5772022,110586.1101,252.0935054,-63.41935484,-37.87096774,-58.16129032,-76.25806452,-53.93548387,25.90322581,0,"GUAYAS",1,4.89034912822175,4.79579054559674,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","GUAYAS","COSTA","2020","June","June-2020",6,6,0,315,256,0,0,1864,166.8616045,0.098261487,"provax",0,"provax",0,0,0,1749,71,666,15012,951,0.342158993,0.02167554,703,341.3095406,445335,766.4107707,162665.631,365.2657684,-38.9,-14.7,-36.06666667,-58.43333333,-32.63333333,18.83333333,0,"GUAYAS",1,5.75574221358691,5.54907608489522,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","GUAYAS","COSTA","2020","July","July-2020",7,7,0,450,301,0,0,2062,408.5768225,0.24710965,"provax",0,"provax",0,0,0,1878,88,708,17517,2505,0.399253869,0.057094876,1332,354.1278001,449040,788.6330841,136771.7696,304.5870514,-29.87096774,-6.258064516,-28.67741935,-51.29032258,-28.16129032,16.5483871,0,"GUAYAS",1,6.11146733950268,5.71042701737487,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","GUAYAS","COSTA","2020","August","August-2020",8,8,0,427,240,0,0,2078,390.6428586,0.231511663,"provax",0,"provax",0,0,0,1891,85,728,18836,1319,0.429316999,0.03006313,1277,349.053482,456144,765.2265118,132067.8286,289.5310002,-26.12903226,-2.903225806,-25.12903226,-46.67741935,-24.19354839,14.41935484,0,"GUAYAS",1,6.0591231955818,5.48479693349065,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","GUAYAS","COSTA","2020","September","September-2020",9,9,0,510,281,0,0,1880,244.2038018,0.149287425,"provax",0,"provax",0,0,0,1904,205,709,20387,1551,0.464667959,0.035350959,84,360.5369297,531217,678.6999093,132853.9361,250.0935326,-21.56666667,2.833333333,-20.63333333,-37.9,-22,13.3,0,"GUAYAS",1,6.2363695902037,5.64190707093811,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","GUAYAS","COSTA","2020","October","October-2020",10,10,0,474,207,0,0,2109,480.5341535,0.295083962,"provax",0,"provax",0,0,0,1854,113,722,22126,1739,0.504303882,0.039635924,-756,369.9084291,467040,792.0272977,131043.9349,280.5839648,-20.16129032,7.870967742,-18.87096774,-26.4516129,-19.09677419,11.48387097,0,"GUAYAS",1,6.16331480403464,5.33753807970132,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","GUAYAS","COSTA","2020","November","November-2020",11,11,0,437,201,0,0,2122,466.4970449,0.281785691,"provax",0,"provax",0,0,0,1843,155,645,24336,2210,0.55467501,0.050371128,-1816,372.5781686,465249,800.8145501,116042.0942,249.4193308,-20.33333333,6.366666667,-25.13333333,-25.4,-17.83333333,12.06666667,0,"GUAYAS",1,6.08221891037645,5.30826769740121,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","GUAYAS","COSTA","2020","December","December-2020",12,12,0,407,198,0,0,2118,336.1761521,0.188563863,"provax",0,"provax",0,0,0,2267,100,667,27317,2981,0.622619053,0.067944042,9188,399.8093184,465185,859.4630488,180846.3919,388.7623029,-13.51612903,20.03225806,-17.58064516,-15.41935484,-16.48387097,16.73208723,0,"GUAYAS",1,6.01126717440416,5.29330482472449,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","GUAYAS","COSTA","2021","January","January-2021",13,1,0,365,145,0.03,7.09,2668,775.3990858,0.409483899,"provax",0,"provax",0,0,0,1666,54,636,31840,4523,0.725708922,0.10308987,-695,431.5888284,424400,1016.938804,144968.2389,341.5839747,-26.87096774,-0.129032258,-34.64516129,-23.77419355,-23.12903226,11.90322581,0,"GUAYAS",2,5.90263333340137,4.98360662170834,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","GUAYAS","COSTA","2021","February","February-2021",14,2,0,345,133,0.41,1.13,2467,756.3898843,0.442175501,"provax",0,"provax",0,0,0,1701,91,585,36351,4511,0.828525284,0.102816361,1336,309.1079695,428115,722.020881,134257.3807,313.601207,-20.10714286,11.46428571,-29.42857143,-13.07142857,-22.21428571,9.392857143,0,"GUAYAS",2,5.84643877505772,4.89783979995091,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","GUAYAS","COSTA","2021","March","March-2021",15,3,0,484,193,1.82,66.95,3154,1152.214078,0.575593056,"provax",0,"provax",0,0,0,1695,85,617,42514,6163,0.968994633,0.14046935,-502,401.9552399,431502,931.5257864,130088.7479,301.4788991,-13.35483871,20.74193548,-25.29032258,-5.032258065,-17.83870968,8.516129032,0,"GUAYAS",2,6.18414889093748,5.26785815906333,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","GUAYAS","COSTA","2021","April","April-2021",16,4,0,363,128,5.22,55.48,3745,1958.553969,1.095727611,"provax",0,"provax",0,0,0,1604,76,551,49991,7477,1.139413151,0.170418518,1203,509.3673168,436747,1166.275479,115041.2526,263.4047917,-21.53333333,19.43333333,-31.56666667,-6.866666667,-24.9,12.56666667,0,"GUAYAS",2,5.89715386763674,4.85981240436167,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","GUAYAS","COSTA","2021","May","May-2021",17,5,0,466,161,9.05,45.9,2956,1176.750279,0.661374435,"provax",0,"provax",0,0,0,1597,69,531,57335,7344,1.306800285,0.167387133,59,341.1005688,438671,777.5772022,110586.1101,252.0935054,-19.22580645,17.74193548,-25,1.419354839,-22.90322581,13.03225806,0,"GUAYAS",2,6.1463292576689,5.08759633523238,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234","GUAYAS","COSTA","2021","June","June-2021",18,6,0,556,199,15.67,55.48,2190,491.8616045,0.289647537,"provax",0,"provax",0,0,0,1749,71,666,65059,7724,1.482848517,0.176048232,703,341.3095406,445335,766.4107707,162665.631,365.2657684,1.933333333,38.33333333,-6.266666667,34.2,-7.266666667,8.4,0,"GUAYAS",2,6.32256523992728,5.29831736654804,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","GUAYAS","COSTA","2021","July","July-2021",19,7,0,529,178,51.41,55.48,2142,487.5768225,0.294889312,"provax",0,"provax",0,0,0,1878,88,708,67551,2492,1.539647092,0.056798575,1332,354.1278001,449040,788.6330841,136771.7696,304.5870514,7.612903226,41.16129032,1.032258065,43.67741935,-4.677419355,8.129032258,0,"GUAYAS",2,6.27287700654617,5.18738580584075,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","GUAYAS","COSTA","2021","August","August-2021",20,8,0,526,177,57.24,55.48,1923,236.6428586,0.140244678,"provax",0,"provax",0,0,0,1891,85,728,69723,2172,1.58915211,0.049505018,1277,349.053482,456144,765.2265118,132067.8286,289.5310002,11.96774194,43.87096774,5.290322581,53.38709677,-2.322580645,7.709677419,0,"GUAYAS",2,6.26720054854136,5.18178355029209,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","GUAYAS","COSTA","2021","September","September-2021",21,9,1,519,167,61.56,55.48,1985,349.2038018,0.21347635,"provax",0,"provax",0,0,0,1904,205,709,70863,1140,1.615135407,0.025983297,84,360.5369297,531217,678.6999093,132853.9361,250.0935326,14.53333333,44.66666667,4.7,60.63333333,-0.066666667,7.233333333,0,"GUAYAS",2,6.25382881157547,5.12396397940326,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","GUAYAS","COSTA","2021","October","October-2021",22,10,1,513,153,68.03,0.03,1950,322.5341535,0.198060128,"provax",0,"provax",0,0,0,1854,113,722,71613,750,1.632229681,0.017094274,-756,369.9084291,467040,792.0272977,131043.9349,280.5839648,19.06451613,46.70967742,9.612903226,68.22580645,2.870967742,6.290322581,0,"GUAYAS",2,6.24222326545517,5.03695260241363,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","GUAYAS","COSTA","2021","November","November-2021",23,11,1,429,174,74.28,55.48,2031,375.4970449,0.226817502,"provax",0,"provax",0,0,0,1843,155,645,72875,1262,1.660993647,0.028763965,-1816,372.5781686,465249,800.8145501,116042.0942,249.4193308,20.13333333,46.46666667,7.866666667,66.26666667,1.1,6.866666667,0,"GUAYAS",2,6.06378520868761,5.16478597392351,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","GUAYAS","COSTA","2021","December","December-2021",24,12,1,473,157,77.31,55.48,2164,384.1761521,0.215487443,"provax",0,"provax",0,0,0,2267,100,667,78498,5623,1.789155119,0.128161472,9188,399.8093184,465185,859.4630488,180846.3919,388.7623029,33.25806452,65.25806452,17.03225806,77,5.774193548,5.774193548,0,"GUAYAS",2,6.16120732169508,5.06259503302697,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","IMBABURA","SIERRA","2020","January","January-2020",1,1,0,13,13,0,0,188,-31.22790989,-0.142444956,"provax",0,"provax",0,1,0,91,2,33,,,,,-119,9.89789552,54212,182.5775754,12731.0375,234.8379972,,,,,,0,0,"IMBABURA",1,2.63905732961526,2.63905732961526,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","IMBABURA","SIERRA","2020","February","February-2020",2,2,0,13,13,0,0,156,-53.56160212,-0.255588818,"provax",0,"provax",0,1,0,112,4,36,,,,,-105,6.29875137,54482,115.6116033,11570.39789,212.3710196,,,,,,0,0,"IMBABURA",1,2.63905732961526,2.63905732961526,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","IMBABURA","SIERRA","2020","March","March-2020",3,3,0,3,3,0,0,147,-56.37295711,-0.277190035,"provax",0,"provax",0,1,0,64,0,22,10,10,0.002099707,0.002099707,-133,8.11125004,54614,148.5196111,8265.662033,151.3469446,-39.16129032,-31.51612903,-35.19354839,-48.70967742,-41.25806452,17.37037037,0,"IMBABURA",1,1.38629436111989,1.38629436111989,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","IMBABURA","SIERRA","2020","April","April-2020",4,4,0,0,0,0,0,181,-6.808700186,-0.03625338,"provax",0,"provax",0,1,0,21,3,13,89,79,0.018687389,0.016587683,86,15.41122211,54503,282.7591529,5996.896523,110.028742,-76.53333333,-71.53333333,-72.33333333,-88.53333333,-73.5,36.44,0,"IMBABURA",1,0,0,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","IMBABURA","SIERRA","2020","May","May-2020",5,5,0,2,2,0,0,183,-32.18684242,-0.149576257,"provax",0,"provax",0,1,0,26,1,14,203,114,0.042624045,0.023936656,18,4.83020334,54659,88.36977149,6226.156442,113.9090807,-63.80645161,-60.25806452,-59.32258065,-80.58064516,-54.74193548,30.4,0,"IMBABURA",1,1.09861228866811,1.09861228866811,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","IMBABURA","SIERRA","2020","June","June-2020",6,6,0,8,7,0,0,245,61.13143042,0.332473519,"provax",0,"provax",0,1,0,50,1,20,578,375,0.121363046,0.078739,141,3.94203674,55221,71.38655113,12205.57074,221.0313239,-39.93333333,-33.5,-41.53333333,-63.6,-34.63333333,23.43333333,0,"IMBABURA",1,2.19722457733622,2.07944154167984,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","IMBABURA","SIERRA","2020","July","July-2020",7,7,0,15,12,0,0,330,147.3793855,0.807024912,"provax",0,"provax",0,1,0,52,1,17,1476,898,0.309916705,0.188553659,63,7.03336984,55891,125.8408302,9087.09607,162.5860348,-33,-25.03225806,-34.32258065,-56.03225806,-30.90322581,21.51612903,0,"IMBABURA",1,2.77258872223978,2.56494935746154,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","IMBABURA","SIERRA","2020","August","August-2020",8,8,0,15,10,0,0,392,175.8028907,0.813160228,"provax",0,"provax",0,1,0,49,1,25,2881,1405,0.604925492,0.295008787,48,6.67171961,56200,118.7138721,9209.051724,163.8621303,-31.54545455,-23.65,-29.06451613,-52.625,-30.13793103,19.41935484,0,"IMBABURA",1,2.77258872223978,2.39789527279837,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","IMBABURA","SIERRA","2020","September","September-2020",9,9,0,16,9,0,0,269,88.16223102,0.487521116,"provax",0,"provax",0,1,0,51,4,18,4012,1131,0.842402316,0.237476824,-29,11.6395936,56928,204.4616639,7338.029473,128.9001805,-25.43478261,-11.85714286,-22.43333333,-25.2,-26.24137931,17.2,0,"IMBABURA",1,2.83321334405622,2.30258509299405,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","IMBABURA","SIERRA","2020","October","October-2020",10,10,0,14,5,0,0,206,17.63802195,0.093638972,"provax",0,"provax",0,1,0,53,2,37,4745,733,0.996310815,0.153908499,4,7.15054796,57432,124.504596,11708.13718,203.8608646,-20.06451613,-6.193548387,-17.64516129,-16.06451613,-20.83870968,14.90322581,0,"IMBABURA",1,2.70805020110221,1.79175946922805,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","IMBABURA","SIERRA","2020","November","November-2020",11,11,0,18,5,0,0,188,-16.74128049,-0.081767978,"provax",0,"provax",0,1,0,77,0,32,5407,662,1.135311397,0.139000582,-61,8.33194822,58015,143.6171373,11070.25772,190.8171631,-16.56666667,-5.6,-20.83333333,-13.83333333,-17.86666667,14.23333333,0,"IMBABURA",1,2.94443897916644,1.79175946922805,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
