"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","txp_change","tax_pc","sales","sales_pc_k","sales_change","sales_change_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","lbuss","lnsas","lsales","ltxp","lsalesc","treat_dic","post_dic","did"
"207","GALAPAGOS","GALÁPAGOS",2021,"March","15",15,3,"pre",6,3,28.81,84.89,12,8.799768082,2.749728241,"provax",0,"provax",0,0,0,2,0,0,1346,37,4.073603293,0.111978694,-58,2.57383573,6824,53,377.1740519,1710.656838,250.6824206,38970877,5.71,NA,NA,-34.32258065,-49.07142857,-39.03225806,0,0,1.94591014905531,1.38629436111989,5.52418688144517,3.97029191355212,1.74221902366792,0,0,0
"208","GALAPAGOS","GALÁPAGOS",2021,"April","16",16,4,"pre",12,4,48.07,77.41,9,1.532792192,0.205269792,"provax",0,"provax",0,0,0,1,0,0,1387,41,4.197687791,0.124084499,-1,2.92450061,6832,41,428.0592228,607.125973,88.86504289,212374597,31.09,NA,NA,-31.13333333,-49.73076923,-39.03333333,0,0,2.56494935746154,1.6094379124341,4.48711884685405,3.71357206670431,3.43688622407066,0,0,0
"209","GALAPAGOS","GALÁPAGOS",2021,"May","17",17,5,"pre",8,3,84.16,68.54,6,-0.256655945,-0.041021266,"provax",0,"provax",0,0,0,0,1,0,1441,54,4.361116155,0.163428364,22,1.0378677,6847,38,151.5799182,774.687936,113.1426809,526889858,76.95,NA,NA,-21.25806452,-38.55555556,-35.32258065,0,0,2.19722457733622,1.38629436111989,4.72864968505588,3.63758615972639,4.34315586028489,0,0,0
"210","GALAPAGOS","GALÁPAGOS",2021,"June","18",18,6,"pre",5,0,87.64,77.41,4,-1.213879954,-0.232817012,"provax",0,"provax",0,0,0,3,0,0,1466,25,4.436777435,0.07566128,15,1.31834981,6898,36,191.1205871,1594.130032,231.1003236,1137948964,164.97,NA,NA,-17.3,-34.78571429,-32.5,0,0,1.79175946922805,0,5.44285191753898,3.58351893845611,5.10576363918783,0,0,0
"211","GALAPAGOS","GALÁPAGOS",2021,"July","19",19,7,"pre",8,4,96.59,77.41,4,-3.299431936,-0.452012152,"provax",0,"provax",0,0,0,0,0,0,1473,7,4.457962593,0.021185158,0,1.33882598,6898,93,194.0890084,855.93181,124.0840548,-531088708,-76.99,NA,NA,-8.677419355,-27.66666667,-27.03225806,0,0,2.19722457733622,1.6094379124341,4.82095919725117,4.53259949315326,NA,0,0,0
"212","GALAPAGOS","GALÁPAGOS",2021,"August","20",20,8,"pre",7,3,96.67,77.41,7,1.786120046,0.342570228,"provax",0,"provax",0,0,0,4,0,0,1484,11,4.491253556,0.033290963,-14,1.21208141,6972,613,173.8498867,759.368336,108.9168583,574288194,82.37,NA,NA,2.870967742,NA,-23.77419355,0,0,2.07944154167984,1.38629436111989,4.69058482328379,6.41836493593621,4.41122129295316,0,0,0
"213","GALAPAGOS","GALÁPAGOS",2021,"September","21",21,9,"post",8,1,80.75,77.41,5,-0.333719863,-0.06256794,"provax",0,"provax",0,0,0,4,0,0,1492,8,4.515465166,0.024211609,1,1.25856207,6968,-529,180.6202741,782.316561,112.2727556,-898976791,-129.02,NA,NA,1.533333333,-9.666666667,-20.8,0,0,2.19722457733622,0.693147180559945,4.72093122857137,NA,NA,0,1,0
"214","GALAPAGOS","GALÁPAGOS",2021,"October","22",22,10,"post",7,1,88.19,0,2,-3.213879954,-0.616408506,"provax",0,"provax",0,0,0,5,0,0,1501,9,4.542703226,0.027238061,19,1.40374727,7005,-67,200.392187,828.164018,118.2246992,538420969,76.86,NA,NA,7.677419355,NA,-20.93548387,0,0,2.07944154167984,0.693147180559945,4.77258704422558,NA,4.3419855851367,0,1,0
"215","GALAPAGOS","GALÁPAGOS",2021,"November","23",23,11,"post",12,4,89.35,77.41,1,-7.342207927,-0.880127658,"provax",0,"provax",0,0,0,0,0,0,1512,11,4.575994189,0.033290963,0,0.97706413,7033,-5,138.9256548,1072.227562,152.4566418,264376342,37.59,NA,NA,-2.233333333,-8,-21.66666667,0,0,2.56494935746154,1.6094379124341,5.02688023955642,NA,3.62673805757609,0,1,0
"216","GALAPAGOS","GALÁPAGOS",2021,"December","24",24,12,"post",14,4,90.26,77.41,4,-5.427759909,-0.520510633,"provax",0,"provax",0,0,0,3,0,0,1551,39,4.694025785,0.118031596,19,0.81901924,7044,101,116.2718966,3792.572331,538.4117449,4741592047,673.14,NA,NA,-2.774193548,-18,-14,NA,0,2.70805020110221,1.6094379124341,6.28862359254281,4.61512051684126,6.51195333178493,0,1,0
"217","GUAYAS","COSTA",2020,"January","1",1,1,"pre",301,301,0,0,1978,84.39908582,0.044570683,"provax",0,"provax",0,0,0,1666,54,636,NA,NA,NA,NA,-695,431.5888284,422320,5201,1021.947406,144968.2389,343.2663356,-21559009556,-51.05,NA,NA,NA,NA,NA,0,0,5.71042701737487,5.71042701737487,5.83850663448435,8.55660619377307,NA,0,0,0
"218","GUAYAS","COSTA",2020,"February","2",2,2,"pre",267,266,0,0,1733,-38.70333417,-0.021845268,"provax",0,"provax",0,0,0,1701,91,585,NA,NA,NA,NA,1336,309.1079695,424400,2640,728.3411156,134257.3807,316.346326,-3994275641,-9.41,NA,NA,NA,NA,NA,0,0,5.59098698051086,5.58724865840025,5.75683758180647,7.87853419614036,NA,0,0,0
"219","GUAYAS","COSTA",2020,"March","3",3,3,"pre",174,173,0,0,5481,3480.214078,1.738554577,"provax",0,"provax",0,0,0,1695,85,617,1615,1615,0.036809671,0.036809671,-502,401.9552399,428115,1139,938.8954834,130088.7479,303.864027,-6490873797,-15.16,-43.61290323,-27.77419355,-44.41935484,-47.38709677,-42.48387097,18.12903226,0,5.16478597392351,5.15905529921453,5.7165803217416,7.03790596344718,NA,0,0,0
"220","GUAYAS","COSTA",2020,"April","4",4,4,"pre",0,0,0,0,12670,10892.55397,6.093920476,"provax",0,"provax",0,0,0,1604,76,551,10436,8821,0.237861128,0.201051457,1203,509.3673168,431502,-479,1180.45181,115041.2526,266.6065338,-14736895131,-34.15,-81.8,-61.16666667,-77.56666667,-87.53333333,-76.86666667,32.76666667,0,0,0,5.58577391532126,NA,NA,0,0,0
"221","GUAYAS","COSTA",2020,"May","5",5,5,"pre",132,120,0,0,2675,935.7502788,0.525924083,"provax",0,"provax",0,0,0,1597,69,531,14061,3625,0.320483453,0.082622325,59,341.1005688,436747,4532,781.0026602,110586.1101,253.2040521,21426381708,49.06,-63.41935484,-37.87096774,-58.16129032,-76.25806452,-53.93548387,25.90322581,0,4.89034912822175,4.79579054559674,5.53419569369647,8.4189186221479,3.89304403883034,0,0,0
"222","GUAYAS","COSTA",2020,"June","6",6,6,"pre",315,256,0,0,1864,166.8616045,0.098261487,"provax",0,"provax",0,0,0,1749,71,666,15012,951,0.342158993,0.02167554,703,341.3095406,438671,1039,778.0535768,162665.631,370.8146446,29938562896,68.25,-38.9,-14.7,-36.06666667,-58.43333333,-32.63333333,18.83333333,0,5.75574221358691,5.54907608489522,5.91570232751807,6.94601399109923,4.22317743406507,0,0,0
"223","GUAYAS","COSTA",2020,"July","7",7,7,"pre",450,301,0,0,2062,408.5768225,0.24710965,"provax",0,"provax",0,0,0,1878,88,708,17517,2505,0.399253869,0.057094876,1332,354.1278001,445335,3472,795.1941798,136771.7696,307.1210877,-17205401915,-38.63,-29.87096774,-6.258064516,-28.67741935,-51.29032258,-28.16129032,16.5483871,0,6.11146733950268,5.71042701737487,5.72724209229867,8.15248607578024,NA,0,0,0
"224","GUAYAS","COSTA",2020,"August","8",8,8,"pre",427,240,0,0,2078,390.6428586,0.231511663,"provax",0,"provax",0,0,0,1891,85,728,18836,1319,0.429316999,0.03006313,1277,349.053482,449040,2174,777.3327142,132067.8286,294.1115014,-12985407042,-28.92,-26.12903226,-2.903225806,-25.12903226,-46.67741935,-24.19354839,14.41935484,0,6.0591231955818,5.48479693349065,5.68395895190171,7.68432406768116,NA,0,0,0
"225","GUAYAS","COSTA",2020,"September","9",9,9,"pre",510,281,0,0,1880,244.2038018,0.149287425,"provax",0,"provax",0,0,0,1904,205,709,20387,1551,0.464667959,0.035350959,84,360.5369297,456144,4974,790.4015612,132853.9361,291.2543761,3792040266,8.31,-21.56666667,2.833333333,-20.63333333,-37.9,-22,13.3,0,6.2363695902037,5.64190707093811,5.67419703000308,8.51197962436335,2.11745960886736,0,0,0
"226","GUAYAS","COSTA",2020,"October","10",10,10,"pre",474,207,0,0,2109,480.5341535,0.295083962,"provax",0,"provax",0,0,0,1854,113,722,22126,1739,0.504303882,0.039635924,-756,369.9084291,531217,3147,696.3414747,131043.9349,246.6862599,12204755095,22.98,-20.16129032,7.870967742,-18.87096774,-26.4516129,-19.09677419,11.48387097,0,6.16331480403464,5.33753807970132,5.50811732640258,8.05420489706441,3.13462427242061,0,0,0
"227","GUAYAS","COSTA",2020,"November","11",11,11,"pre",437,201,0,0,2122,466.4970449,0.281785691,"provax",0,"provax",0,0,0,1843,155,645,24336,2210,0.55467501,0.050371128,-1816,372.5781686,467040,3995,797.743595,116042.0942,248.4628602,-12839614546,-27.49,-20.33333333,6.366666667,-25.13333333,-25.4,-17.83333333,12.06666667,0,6.08221891037645,5.30826769740121,5.51529337843142,8.29279885820037,NA,0,0,0
"228","GUAYAS","COSTA",2020,"December","12",12,12,"pre",407,198,0,0,2118,336.1761521,0.188563863,"provax",0,"provax",0,0,0,2267,100,667,27317,2981,0.622619053,0.067944042,9188,399.8093184,465249,2080,859.3448205,180846.3919,388.7088245,19302759470,41.49,-13.51612903,20.03225806,-17.58064516,-15.41935484,-16.48387097,16.73208723,0,6.01126717440416,5.29330482472449,5.96283054019888,7.64012317269536,3.72545243434478,0,0,0
"229","GUAYAS","COSTA",2021,"January","13",13,1,"pre",365,145,0.03,7.09,2668,775.3990858,0.409483899,"provax",0,"provax",0,0,0,1666,54,636,31840,4523,0.725708922,0.10308987,-695,431.5888284,422320,3715,1021.947406,144968.2389,343.2663356,-5518494291,-13.07,-26.87096774,-0.129032258,-34.64516129,-23.77419355,-23.12903226,11.90322581,0,5.90263333340137,4.98360662170834,5.83850663448435,8.22013395715186,NA,0,0,0
"230","GUAYAS","COSTA",2021,"February","14",14,2,"pre",345,133,0.41,1.13,2467,756.3898843,0.442175501,"provax",0,"provax",0,0,0,1701,91,585,36351,4511,0.828525284,0.102816361,1336,309.1079695,424400,3387,728.3411156,134257.3807,316.346326,-10710858126,-25.24,-20.10714286,11.46428571,-29.42857143,-13.07142857,-22.21428571,9.392857143,0,5.84643877505772,4.89783979995091,5.75683758180647,8.12769985281777,NA,0,0,0
"231","GUAYAS","COSTA",2021,"March","15",15,3,"pre",484,193,1.82,66.95,3154,1152.214078,0.575593056,"provax",0,"provax",0,0,0,1695,85,617,42514,6163,0.968994633,0.14046935,-502,401.9552399,428115,5245,938.8954834,130088.7479,303.864027,-4168632825,-9.74,-13.35483871,20.74193548,-25.29032258,-5.032258065,-17.83870968,8.516129032,0,6.18414889093748,5.26785815906333,5.7165803217416,8.5650305208304,NA,0,0,0
"232","GUAYAS","COSTA",2021,"April","16",16,4,"pre",363,128,5.22,55.48,3745,1958.553969,1.095727611,"provax",0,"provax",0,0,0,1604,76,551,49991,7477,1.139413151,0.170418518,1203,509.3673168,431502,1924,1180.45181,115041.2526,266.6065338,-15047495356,-34.87,-21.53333333,19.43333333,-31.56666667,-6.866666667,-24.9,12.56666667,0,5.89715386763674,4.85981240436167,5.58577391532126,7.56216163122565,NA,0,0,0
"233","GUAYAS","COSTA",2021,"May","17",17,5,"pre",466,161,9.05,45.9,2956,1176.750279,0.661374435,"provax",0,"provax",0,0,0,1597,69,531,57335,7344,1.306800285,0.167387133,59,341.1005688,436747,6664,781.0026602,110586.1101,253.2040521,-4455142425,-10.2,-19.22580645,17.74193548,-25,1.419354839,-22.90322581,13.03225806,0,6.1463292576689,5.08759633523238,5.53419569369647,8.80447518384668,NA,0,0,0
"234","GUAYAS","COSTA",2021,"June","18",18,6,"pre",556,199,15.67,55.48,2190,491.8616045,0.289647537,"provax",0,"provax",0,0,0,1749,71,666,65059,7724,1.482848517,0.176048232,703,341.3095406,438671,3705,778.0535768,162665.631,370.8146446,52079520832,118.72,1.933333333,38.33333333,-6.266666667,34.2,-7.266666667,8.4,0,6.32256523992728,5.29831736654804,5.91570232751807,8.21743853773019,4.77676777941907,0,0,0
"235","GUAYAS","COSTA",2021,"July","19",19,7,"pre",529,178,51.41,55.48,2142,487.5768225,0.294889312,"provax",0,"provax",0,0,0,1878,88,708,67551,2492,1.539647092,0.056798575,1332,354.1278001,445335,7104,795.1941798,136771.7696,307.1210877,-25893861378,-58.14,7.612903226,41.16129032,1.032258065,43.67741935,-4.677419355,8.129032258,0,6.27287700654617,5.18738580584075,5.72724209229867,8.86841328467201,NA,0,0,0
"236","GUAYAS","COSTA",2021,"August","20",20,8,"pre",526,177,57.24,55.48,1923,236.6428586,0.140244678,"provax",0,"provax",0,0,0,1891,85,728,69723,2172,1.58915211,0.049505018,1277,349.053482,449040,75073,777.3327142,132067.8286,294.1115014,-4703941005,-10.48,11.96774194,43.87096774,5.290322581,53.38709677,-2.322580645,7.709677419,0,6.26720054854136,5.18178355029209,5.68395895190171,11.22621625247,NA,0,0,0
"237","GUAYAS","COSTA",2021,"September","21",21,9,"post",519,167,61.56,55.48,1985,349.2038018,0.21347635,"provax",0,"provax",0,0,0,1904,205,709,70863,1140,1.615135407,0.025983297,84,360.5369297,456144,-64177,790.4015612,132853.9361,291.2543761,786107543,1.72,14.53333333,44.66666667,4.7,60.63333333,-0.066666667,7.233333333,0,6.25382881157547,5.12396397940326,5.67419703000308,NA,0.542324290825362,0,1,0
"238","GUAYAS","COSTA",2021,"October","22",22,10,"post",513,153,68.03,0.03,1950,322.5341535,0.198060128,"provax",0,"provax",0,0,0,1854,113,722,71613,750,1.632229681,0.017094274,-756,369.9084291,531217,-1791,696.3414747,131043.9349,246.6862599,-1810001179,-3.41,19.06451613,46.70967742,9.612903226,68.22580645,2.870967742,6.290322581,0,6.24222326545517,5.03695260241363,5.50811732640258,NA,NA,0,1,0
"239","GUAYAS","COSTA",2021,"November","23",23,11,"post",429,174,74.28,55.48,2031,375.4970449,0.226817502,"provax",0,"provax",0,0,0,1843,155,645,72875,1262,1.660993647,0.028763965,-1816,372.5781686,467040,-64,797.743595,116042.0942,248.4628602,-15001840704,-32.12,20.13333333,46.46666667,7.866666667,66.26666667,1.1,6.866666667,0,6.06378520868761,5.16478597392351,5.51529337843142,NA,NA,0,1,0
"240","GUAYAS","COSTA",2021,"December","24",24,12,"post",473,157,77.31,55.48,2164,384.1761521,0.215487443,"provax",0,"provax",0,0,0,2267,100,667,78498,5623,1.789155119,0.128161472,9188,399.8093184,465249,7473,859.3448205,180846.3919,388.7088245,64804297631,139.29,33.25806452,65.25806452,17.03225806,77,5.774193548,5.774193548,0,6.16120732169508,5.06259503302697,5.96283054019888,8.91905180393029,4.93655809069994,0,1,0
"241","IMBABURA","SIERRA",2020,"January","1",1,1,"pre",13,13,0,0,188,-31.22790989,-0.142444956,"provax",0,"provax",0,0,1,91,2,33,NA,NA,NA,NA,-119,9.89789552,53415,797,185.3017976,12731.0375,238.341992,-15714652110,-294.2,NA,NA,NA,NA,NA,0,1,2.63905732961526,2.63905732961526,5.47370658343591,6.68085467879022,NA,0,0,0
"242","IMBABURA","SIERRA",2020,"February","2",2,2,"pre",13,13,0,0,156,-53.56160212,-0.255588818,"provax",0,"provax",0,0,1,112,4,36,NA,NA,NA,NA,-105,6.29875137,54212,270,116.1874008,11570.39789,213.4287222,-1160639614,-21.41,NA,NA,NA,NA,NA,0,1,2.63905732961526,2.63905732961526,5.3633029230629,5.59842195899838,NA,0,0,0
"243","IMBABURA","SIERRA",2020,"March","3",3,3,"pre",3,3,0,0,147,-56.37295711,-0.277190035,"provax",0,"provax",0,0,1,64,0,22,10,10,0.002099707,0.002099707,-133,8.11125004,54482,132,148.8794472,8265.662033,151.7136308,-3304735856,-60.66,-39.16129032,-31.51612903,-35.19354839,-48.70967742,-41.25806452,17.37037037,1,1.38629436111989,1.38629436111989,5.02199473597642,4.88280192258637,NA,0,0,0
"244","IMBABURA","SIERRA",2020,"April","4",4,4,"pre",0,0,0,0,181,-6.808700186,-0.03625338,"provax",0,"provax",0,0,1,21,3,13,89,79,0.018687389,0.016587683,86,15.41122211,54614,-111,282.1844602,5996.896523,109.8051145,-2268765510,-41.54,-76.53333333,-71.53333333,-72.33333333,-88.53333333,-73.5,36.44,1,0,0,4.69870710813633,NA,NA,0,0,0
"245","IMBABURA","SIERRA",2020,"May","5",5,5,"pre",2,2,0,0,183,-32.18684242,-0.149576257,"provax",0,"provax",0,0,1,26,1,14,203,114,0.042624045,0.023936656,18,4.83020334,54503,156,88.62270591,6226.156442,114.2351144,229259919,4.21,-63.80645161,-60.25806452,-59.32258065,-80.58064516,-54.74193548,30.4,1,1.09861228866811,1.09861228866811,4.73825873157034,5.04985600724954,1.43746264769429,0,0,0
"246","IMBABURA","SIERRA",2020,"June","6",6,6,"pre",8,7,0,0,245,61.13143042,0.332473519,"provax",0,"provax",0,0,1,50,1,20,578,375,0.121363046,0.078739,141,3.94203674,54659,562,72.12054264,12205.57074,223.3039525,5979414296,109.39,-39.93333333,-33.5,-41.53333333,-63.6,-34.63333333,23.43333333,1,2.19722457733622,2.07944154167984,5.40853385909251,6.33150184989369,4.6949194781317,0,0,0
"247","IMBABURA","SIERRA",2020,"July","7",7,7,"pre",15,12,0,0,330,147.3793855,0.807024912,"provax",0,"provax",0,0,1,52,1,17,1476,898,0.309916705,0.188553659,63,7.03336984,55221,670,127.3676652,9087.09607,164.5587018,-3118474668,-56.47,-33,-25.03225806,-34.32258065,-56.03225806,-30.90322581,21.51612903,1,2.77258872223978,2.56494935746154,5.10326735639769,6.50727771238501,NA,0,0,0
"248","IMBABURA","SIERRA",2020,"August","8",8,8,"pre",15,10,0,0,392,175.8028907,0.813160228,"provax",0,"provax",0,0,1,49,1,25,2881,1405,0.604925492,0.295008787,48,6.67171961,55891,309,119.3701957,9209.051724,164.7680615,121955654,2.18,-31.54545455,-23.65,-29.06451613,-52.625,-30.13793103,19.41935484,1,2.77258872223978,2.39789527279837,5.10453879711575,5.73334127689775,0.779324876800998,0,0,0
"249","IMBABURA","SIERRA",2020,"September","9",9,9,"pre",16,9,0,0,269,88.16223102,0.487521116,"provax",0,"provax",0,0,1,51,4,18,4012,1131,0.842402316,0.237476824,-29,11.6395936,56200,728,207.1102064,7338.029473,130.5699194,-1871022251,-33.29,-25.43478261,-11.85714286,-22.43333333,-25.2,-26.24137931,17.2,1,2.83321334405622,2.30258509299405,4.87190886412635,6.59030104819669,NA,0,0,0
"250","IMBABURA","SIERRA",2020,"October","10",10,10,"pre",14,5,0,0,206,17.63802195,0.093638972,"provax",0,"provax",0,0,1,53,2,37,4745,733,0.996310815,0.153908499,4,7.15054796,56928,504,125.6068711,11708.13718,205.6657037,4370107705,76.77,-20.06451613,-6.193548387,-17.64516129,-16.06451613,-20.83870968,14.90322581,1,2.70805020110221,1.79175946922805,5.32625205305452,6.22257626807137,4.34081393883981,0,0,0
"251","IMBABURA","SIERRA",2020,"November","11",11,11,"pre",18,5,0,0,188,-16.74128049,-0.081767978,"provax",0,"provax",0,0,1,77,0,32,5407,662,1.135311397,0.139000582,-61,8.33194822,57432,583,145.0750143,11070.25772,192.7541739,-637879462,-11.11,-16.56666667,-5.6,-20.83333333,-13.83333333,-17.86666667,14.23333333,1,2.94443897916644,1.79175946922805,5.26141566668369,6.36818718635049,NA,0,0,0
"252","IMBABURA","SIERRA",2020,"December","12",12,12,"pre",25,7,0,0,228,32.92797992,0.168799092,"provax",0,"provax",0,0,1,97,3,42,6063,656,1.273052155,0.137740758,298,8.2586419,58015,356,142.353562,23421.06126,403.7069941,12350803547,212.89,-10.03225806,10.80645161,-14.70967742,-5.35483871,-16.58064516,19.66559486,1,3.25809653802148,2.07944154167984,6.00068935270263,5.87493073085203,5.36077560038765,0,0,0
"253","IMBABURA","SIERRA",2021,"January","13",13,1,"pre",12,5,0.07,15.66,275,55.77209011,0.254402326,"provax",0,"provax",0,0,1,91,2,33,7523,1460,1.579609329,0.306557174,-119,9.89789552,53415,869,185.3017976,12731.0375,238.341992,-13021574394,-243.78,-19.93548387,-9.903225806,-23.25806452,-16.48387097,-20.96774194,13.06451613,1,2.56494935746154,1.79175946922805,5.47370658343591,6.76734312526539,NA,0,0,0
"254","IMBABURA","SIERRA",2021,"February","14",14,2,"pre",16,6,0.65,5.82,237,35.66466002,0.176265105,"provax",0,"provax",0,0,1,112,4,36,8618,1095,1.809527209,0.22991788,-105,6.29875137,54212,477,116.1874008,11570.39789,213.4287222,-3080160174,-56.82,-16.25,1.428571429,-15.46428571,-4.678571429,-22.10714286,8.607142857,1,2.83321334405622,1.94591014905531,5.3633029230629,6.16751649088834,NA,0,0,0
"255","IMBABURA","SIERRA",2021,"March","15",15,3,"pre",22,5,2.23,0.37,250,46.62704289,0.229268648,"provax",0,"provax",0,0,1,64,0,22,9608,990,2.017398169,0.20787096,-133,8.11125004,54482,817,148.8794472,8265.662033,151.7136308,5127366118,94.11,-13.22580645,7.193548387,-17.80645161,1.290322581,-19.38709677,8.709677419,1,3.13549421592915,1.79175946922805,5.02199473597642,6.70563909486,4.5444643108707,0,0,0
"256","IMBABURA","SIERRA",2021,"April","16",16,4,"pre",23,10,9.84,72.38,329,141.1912998,0.75178253,"provax",0,"provax",0,0,1,21,3,13,11602,1994,2.43607968,0.41868151,86,15.41122211,54614,308,282.1844602,5996.896523,109.8051145,-550634359,-10.08,-16,8.9,-19.2,10.8,-24,11.26666667,1,3.17805383034795,2.39789527279837,4.69870710813633,5.73009978297357,NA,0,0,0
"257","IMBABURA","SIERRA",2021,"May","17",17,5,"pre",12,7,14.79,61.92,360,144.8131576,0.672964741,"provax",0,"provax",0,0,1,26,1,14,13776,2174,2.89255591,0.45647623,18,4.83020334,54503,726,88.62270591,6226.156442,114.2351144,-471509788,-8.65,-18.06451613,3.677419355,-19.16129032,5.903225806,-27.48387097,13.83870968,1,2.56494935746154,2.07944154167984,4.73825873157034,6.5875500148248,NA,0,0,0
"258","IMBABURA","SIERRA",2021,"June","18",18,6,"pre",26,8,24.2,72.38,241,57.13143042,0.31071885,"provax",0,"provax",0,0,1,50,1,20,15018,1242,3.153339478,0.260783569,141,3.94203674,54659,695,72.12054264,12205.57074,223.3039525,10299671668,188.44,3.433333333,22.96666667,2.7,27.53333333,-15.36666667,7.466666667,1,3.29583686600433,2.19722457733622,5.40853385909251,6.54391184556479,5.23877965383184,0,0,0
"259","IMBABURA","SIERRA",2021,"July","19",19,7,"pre",27,11,62.31,0,230,47.37938545,0.259441606,"provax",0,"provax",0,0,1,52,1,17,16188,1170,3.399005159,0.245665681,63,7.03336984,55221,762,127.3676652,9087.09607,164.5587018,-8960491245,-162.27,12.87096774,30.09677419,10.93548387,45.83870968,-11.96774194,5.387096774,1,3.3322045101752,2.484906649788,5.10326735639769,6.63594655568665,NA,0,0,0
"260","IMBABURA","SIERRA",2021,"August","20",20,8,"pre",32,6,66.26,72.38,188,-28.19710929,-0.130423156,"provax",0,"provax",0,0,1,49,1,25,17162,974,3.603516589,0.20451143,48,6.67171961,55891,8183,119.3701957,9209.051724,164.7680615,-1338850918,-23.95,19.06451613,37.38709677,17.83870968,72.51612903,-10.74193548,3.903225806,1,3.49650756146648,1.94591014905531,5.10453879711575,9.00981411052738,NA,0,0,0
